Episode,Total Steps,Episode Reward,Actor Loss,Critic Loss,Actor LR,Buffer Size
855,434973,364.9755914157238,nan,13353.1015625,1e-06,434973
856,435023,-0.920428233929659,nan,10884.2412109375,1e-06,435023
857,436623,358.4632536154717,nan,7831.3466796875,1e-06,436623
858,436665,-2.466520226386005,nan,26695.2734375,1e-06,436665
859,438265,369.1901903286529,nan,29556.51171875,1e-06,438265
860,438315,-4.287540126554841,nan,8479.6396484375,1e-06,438315
861,439915,363.2928293268902,nan,9596.146484375,1e-06,439915
862,439953,-4.267127391396454,nan,13672.5712890625,1e-06,439953
863,441553,361.0764960734694,nan,8788.923828125,1e-06,441553
864,441595,-3.4470975528368992,nan,14236.830078125,1e-06,441595
865,443195,371.4427510055059,nan,14996.712890625,1e-06,443195
866,443249,-1.307798863874913,nan,12854.44140625,1e-06,443249
867,444849,367.38137974360785,nan,10510.623046875,1e-06,444849
868,446449,359.81199253291953,nan,33516.04296875,1e-06,446449
869,448049,372.45367740599056,nan,9577.0498046875,1e-06,448049
870,448094,-4.436355379332138,nan,10253.98046875,1e-06,448094
871,449694,358.6619255218868,nan,10995.533203125,1e-06,449694
872,449735,-6.339144735854887,nan,18539.396484375,1e-06,449735
873,449889,-8.001469687851438,nan,12824.6884765625,1e-06,449889
874,450019,-1.5284222953804925,nan,15358.240234375,1e-06,450019
875,450075,-6.177517582617774,nan,12221.6826171875,1e-06,450075
876,451675,356.3991310416188,nan,12467.072265625,1e-06,451675
877,453275,377.72109081663865,nan,17724.435546875,1e-06,453275
878,453381,3.639340785950303,nan,11205.2783203125,1e-06,453381
879,453481,5.720060709395691,nan,21089.205078125,1e-06,453481
880,453623,7.314101716931617,nan,21881.484375,1e-06,453623
881,455223,346.1044453312297,nan,13092.748046875,1e-06,455223
882,456823,341.4094556055592,nan,11386.486328125,1e-06,456823
883,456900,2.1331693657430932,nan,14004.1982421875,1e-06,456900
884,458500,371.49141338612793,nan,9422.388671875,1e-06,458500
885,458552,-0.8668397515468076,nan,14568.22265625,1e-06,458552
886,458600,-4.486214638652774,nan,11187.849609375,1e-06,458600
887,460200,379.73561187647493,nan,11433.72265625,1e-06,460200
888,461800,368.9542236740886,nan,9462.244140625,1e-06,461800
889,463400,387.56227598816326,nan,9247.02734375,1e-06,463400
890,463455,0.5935202466181373,nan,7065.68115234375,1e-06,463455
891,465055,385.42855466331224,nan,12670.666015625,1e-06,465055
892,466655,382.08108605379067,nan,15454.048828125,1e-06,466655
893,468255,391.55715041243127,nan,13175.255859375,1e-06,468255
894,469855,388.63947665780375,nan,6221.119140625,1e-06,469855
895,469902,-2.944875400967671,nan,6573.2041015625,1e-06,469902
896,471502,383.4915838005268,nan,7245.251953125,1e-06,471502
897,473102,388.9012149764262,nan,10793.7392578125,1e-06,473102
898,474702,382.3854028696307,nan,8945.681640625,1e-06,474702
899,474743,-4.952611911526171,nan,5616.42138671875,1e-06,474743
900,474795,-4.746534475356979,nan,4620.333984375,1e-06,474795
901,476395,362.79444053235824,nan,9639.73046875,1e-06,476395
902,476459,0.6873891921320361,nan,5800.03076171875,1e-06,476459
903,476538,1.8427831477366663,nan,4711.52587890625,1e-06,476538
904,476670,-6.357987024570209,nan,9645.896484375,1e-06,476670
905,476747,-5.1100408954150165,nan,5645.873046875,1e-06,476747
906,476788,-5.734443688722332,nan,5878.29541015625,1e-06,476788
907,476919,3.3866509400724656,nan,7546.63134765625,1e-06,476919
908,476996,-1.1313389630283126,nan,11508.962890625,1e-06,476996
909,477241,21.470203147793367,nan,6187.91064453125,1e-06,477241
910,478841,359.7100901505299,nan,10889.51171875,1e-06,478841
911,480441,372.51664696144724,nan,8248.6630859375,1e-06,480441
912,480486,-5.1742958336665374,nan,6844.87939453125,1e-06,480486
913,482086,363.75409386413196,nan,12481.21484375,1e-06,482086
914,483686,368.7007476328843,nan,5647.546875,1e-06,483686
915,485286,372.9820538126517,nan,4411.2392578125,1e-06,485286
916,486886,367.70436413666977,nan,5783.603515625,1e-06,486886
917,488486,368.78966948641676,nan,8517.232421875,1e-06,488486
918,490086,370.78998650001864,nan,8752.0439453125,1e-06,490086
919,490132,-1.382514075760346,nan,6659.71484375,1e-06,490132
920,490183,-0.7181360468938109,nan,6523.0654296875,1e-06,490183
921,491783,361.8475912936103,nan,11216.8251953125,1e-06,491783
922,493383,371.95361273022144,nan,9747.94921875,1e-06,493383
923,493440,-1.9670888613090014,nan,7754.587890625,1e-06,493440
924,493549,-0.34052573684186704,nan,12049.224609375,1e-06,493549
925,493637,-6.632451212809748,nan,15932.6103515625,1e-06,493637
926,493838,-0.6892578703667454,nan,7602.1298828125,1e-06,493838
927,493895,-9.276229274041091,nan,7395.9248046875,1e-06,493895
928,494010,-8.359089371190692,nan,6361.5322265625,1e-06,494010
929,494093,-9.045775627110304,nan,3704.3740234375,1e-06,494093
930,494172,-8.184513224119542,nan,9035.4326171875,1e-06,494172
931,494310,-4.71760852811326,nan,5671.923828125,1e-06,494310
932,494451,-0.39415146192389194,nan,7319.97705078125,1e-06,494451
933,494614,2.1099099532803507,nan,7915.0947265625,1e-06,494614
934,494670,-3.0918304709661557,nan,5017.5576171875,1e-06,494670
935,494728,-4.684029283829971,nan,15366.2919921875,1e-06,494728
936,496328,372.57880082192946,nan,10426.49609375,1e-06,496328
937,496371,-5.924290035534919,nan,8966.18359375,1e-06,496371
938,497971,369.984610409341,nan,5942.296875,1e-06,497971
939,498013,-6.659979441526469,nan,20259.38671875,1e-06,498013
940,499613,370.63422031475926,nan,14628.5625,1e-06,499613
941,499659,-2.8338390365570856,nan,5880.60400390625,1e-06,499659
942,499717,-5.0969524761679,nan,10314.767578125,1e-06,499717
943,499777,-3.4987660350140484,nan,14834.0234375,1e-06,499777
944,499828,-3.6031742147404353,nan,10079.943359375,1e-06,499828
945,499919,3.445625867799361,nan,9748.6953125,1e-06,499919
946,500006,-4.4954587562630195,nan,15367.6708984375,1e-06,500006
947,500296,-0.5181110583692234,nan,4580.4423828125,1e-06,500296
948,500368,-10.967291547062105,nan,7030.08642578125,1e-06,500368
949,501968,345.25649873104027,nan,12166.8125,1e-06,501968
950,503568,370.5120134123641,nan,14624.556640625,1e-06,503568
951,505168,364.475215754082,nan,35046.1796875,1e-06,505168
952,506768,370.5608558191272,nan,13729.998046875,1e-06,506768
953,508368,365.2816441268824,nan,36081.29296875,1e-06,508368
954,509968,366.3178779901687,nan,42110.05859375,1e-06,509968
955,510082,9.661012184043985,nan,28280.814453125,1e-06,510082
956,510136,-2.790997782675926,nan,40940.7578125,1e-06,510136
957,510202,-1.1494542738690328,nan,48887.1796875,1e-06,510202
958,510268,-2.0908378424137135,nan,54963.3515625,1e-06,510268
959,510373,1.471126148002769,nan,9104.46484375,1e-06,510373
960,511973,374.715702998335,nan,69003.140625,1e-06,511973
961,512988,176.78163558277595,nan,56845.5859375,1e-06,512988
962,514588,750.1234692491414,nan,51140.3046875,1e-06,514588
963,514664,18.523879817886215,nan,32291.80078125,1e-06,514664
964,516264,354.47166260980066,nan,20370.123046875,1e-06,516264
965,516302,-5.087466234465882,nan,24617.404296875,1e-06,516302
966,516458,-2.667531234309961,nan,17478.89453125,1e-06,516458
967,516596,6.472111746062048,nan,42026.140625,1e-06,516596
968,516739,-3.9303187223375025,nan,29717.2421875,1e-06,516739
969,516819,-1.7717154157225554,nan,45454.65625,1e-06,516819
970,516912,-2.0219988781572216,nan,46677.203125,1e-06,516912
971,517094,-5.462125118073554,nan,44666.375,1e-06,517094
972,518694,369.20137358544525,nan,25585.328125,1e-06,518694
973,518738,-4.971934673184005,nan,14258.6142578125,1e-06,518738
974,520338,353.8840389266871,nan,36168.01953125,1e-06,520338
975,520390,-2.470944765357876,nan,34094.109375,1e-06,520390
976,520434,-3.6624973886827865,nan,32484.3203125,1e-06,520434
977,522034,369.4961595393834,nan,15739.529296875,1e-06,522034
978,523634,366.50945900256335,nan,29060.0234375,1e-06,523634
979,523698,-2.722038611530042,nan,43568.078125,1e-06,523698
980,525298,370.23330687049804,nan,18590.4921875,1e-06,525298
981,525336,-4.7727927113182975,nan,31234.0078125,1e-06,525336
982,526936,373.4142879410984,nan,23743.3203125,1e-06,526936
983,526987,-3.929805635681019,nan,15454.181640625,1e-06,526987
984,528587,368.16698676718283,nan,11916.89453125,1e-06,528587
985,528651,1.6163324821075804,nan,22590.46484375,1e-06,528651
986,528777,-8.163606295071533,nan,33506.4375,1e-06,528777
987,530377,351.19254886369447,nan,20912.671875,1e-06,530377
988,530537,-4.503580859924841,nan,24821.96484375,1e-06,530537
989,532137,363.9713481901076,nan,17129.1796875,1e-06,532137
990,532178,-5.060452980242314,nan,11948.154296875,1e-06,532178
991,533778,364.5345751354083,nan,29076.09375,1e-06,533778
992,535378,371.7001323342599,nan,36749.15625,1e-06,535378
993,535421,-3.97486648681594,nan,26623.0859375,1e-06,535421
994,535470,-7.067032233786803,nan,7356.70849609375,1e-06,535470
995,535543,-6.378471037284006,nan,15399.025390625,1e-06,535543
996,537143,368.7207914488522,nan,15280.72265625,1e-06,537143
997,537196,-3.5799753176487332,nan,17579.912109375,1e-06,537196
998,538796,372.1303170701246,nan,15607.0732421875,1e-06,538796
999,540396,359.9927169528627,nan,23224.48046875,1e-06,540396
1000,541996,369.57573243448377,nan,40886.046875,1e-06,541996
1001,542056,-1.7300515201610818,nan,25039.509765625,1e-06,542056
1002,543656,370.1951497500717,nan,40721.8984375,1e-06,543656
1003,543696,-6.485955510224612,nan,37053.34375,1e-06,543696
1004,545296,361.38802212684277,nan,81701.8125,1e-06,545296
1005,546896,337.29510396585437,nan,43902.296875,1e-06,546896
1006,546955,-1.7017736072944416,nan,82089.9921875,1e-06,546955
1007,548555,362.1901773084672,nan,96886.203125,1e-06,548555
1008,550155,363.4705179322966,nan,70621.984375,1e-06,550155
1009,551755,365.90519677705123,nan,106593.7578125,1e-06,551755
1010,551827,-1.7336757022413884,nan,118437.6171875,1e-06,551827
1011,551884,-7.1962739518081085,nan,97759.421875,1e-06,551884
1012,552014,-4.722839910320479,nan,57660.4296875,1e-06,552014
1013,552067,-2.03769008660381,nan,66606.625,1e-06,552067
1014,552163,-9.459754386262494,nan,92193.1875,1e-06,552163
1015,552283,-4.7984767477174675,nan,83022.65625,1e-06,552283
1016,552444,-7.687196906406551,nan,97363.3046875,1e-06,552444
1017,552515,-9.925753809799104,nan,64186.1328125,1e-06,552515
1018,552576,-8.812419702353898,nan,48947.515625,1e-06,552576
1019,552661,-13.23101445370549,nan,75814.546875,1e-06,552661
1020,552859,-4.0453639251715305,nan,73508.890625,1e-06,552859
1021,554459,366.3045756602031,nan,63706.28125,1e-06,554459
1022,554580,-4.347962131494377,nan,114668.625,1e-06,554580
1023,554686,-0.38950001868019335,nan,62635.25,1e-06,554686
1024,554774,-0.42428777993131916,nan,146083.9375,1e-06,554774
1025,554918,-3.959630157239242,nan,55814.609375,1e-06,554918
1026,554976,-8.045952686272702,nan,69092.46875,1e-06,554976
1027,555050,-9.767746982517423,nan,104318.703125,1e-06,555050
1028,555111,-12.622388990348625,nan,58876.56640625,1e-06,555111
1029,555305,7.445933865611199,nan,74750.03125,1e-06,555305
1030,556905,693.9473795191822,nan,62307.81640625,1e-06,556905
1031,556956,1.160498466504503,nan,78405.046875,1e-06,556956
1032,558556,367.6584192585074,nan,72743.453125,1e-06,558556
1033,558604,-3.5335111135882054,nan,106163.5625,1e-06,558604
1034,558683,-7.802589628186334,nan,64691.578125,1e-06,558683
1035,558851,-0.22295205843904142,nan,66236.796875,1e-06,558851
1036,559073,14.875637995967537,nan,111312.625,1e-06,559073
1037,559264,-0.08079366547836742,nan,81627.984375,1e-06,559264
1038,559368,-2.9159563748450905,nan,65059.71875,1e-06,559368
1039,559438,-2.731328274877143,nan,121900.015625,1e-06,559438
1040,559576,-1.017445796865596,nan,145492.015625,1e-06,559576
1041,559684,1.1707923464525436,nan,125689.3203125,1e-06,559684
1042,561284,368.7916133211929,nan,83027.7578125,1e-06,561284
1043,562884,365.8982716057433,nan,161044.890625,1e-06,562884
1044,564484,341.7237673587036,nan,43012.7578125,1e-06,564484
1045,564656,-5.148873648823937,nan,167637.515625,1e-06,564656
1046,566256,369.00180311647773,nan,52293.1875,1e-06,566256
1047,567856,361.3586702345015,nan,98796.328125,1e-06,567856
1048,567896,-4.731006953540872,nan,174360.375,1e-06,567896
1049,569496,380.8093197867228,nan,74544.328125,1e-06,569496
1050,569544,-0.7208065242224144,nan,210660.65625,1e-06,569544
1051,569612,-1.0159320265520222,nan,181650.375,1e-06,569612
1052,569651,-5.763087324543681,nan,164381.3125,1e-06,569651
1053,569761,-7.991276452843996,nan,135552.875,1e-06,569761
1054,569824,-0.8891076698338374,nan,91810.671875,1e-06,569824
1055,571424,368.61961119563694,nan,150375.5625,1e-06,571424
1056,571472,-1.7649727915799414,nan,114247.3828125,1e-06,571472
1057,571626,-7.215270739626384,nan,114140.6953125,1e-06,571626
1058,571748,-8.359024459665742,nan,47874.7734375,1e-06,571748
1059,571795,-5.545551906836713,nan,135640.90625,1e-06,571795
1060,571915,-5.294435819329671,nan,121283.984375,1e-06,571915
1061,571947,-8.059214726440658,nan,92778.40625,1e-06,571947
1062,571986,-6.481246742932083,nan,111454.15625,1e-06,571986
1063,572093,-8.426569628947497,nan,107907.453125,1e-06,572093
1064,572256,-6.8280616849683105,nan,70302.9765625,1e-06,572256
1065,572404,-7.379586767591636,nan,115456.3125,1e-06,572404
1066,572482,-8.914437914492648,nan,106609.78125,1e-06,572482
1067,572870,-3.82133350082504,nan,158441.84375,1e-06,572870
1068,574470,360.7268089204392,nan,140996.65625,1e-06,574470
1069,576070,388.64934000265873,nan,149926.21875,1e-06,576070
1070,577670,377.7172433571623,nan,159099.15625,1e-06,577670
1071,577715,-4.456525816837064,nan,294935.6875,1e-06,577715
1072,579315,185.04577640679074,nan,348953.34375,1e-06,579315
1073,580915,393.99445417030324,nan,294857.9375,1e-06,580915
1074,582515,388.28316797581834,nan,224318.34375,1e-06,582515
1075,584115,385.95584009367377,nan,306972.21875,1e-06,584115
1076,585715,391.53247126030715,nan,601860.9375,1e-06,585715
1077,587315,393.851853048908,nan,1035375.4375,1e-06,587315
1078,588915,384.48760277948196,nan,1534002.75,1e-06,588915
1079,590515,379.6977223104534,nan,1192241.0,1e-06,590515
1080,592115,168.83669546399963,nan,1234257.25,1e-06,592115
1081,593715,379.5407894261018,nan,1964263.5,1e-06,593715
1082,595315,168.78034727224315,nan,2379784.5,1e-06,595315
1083,595423,-1.0759174319914901,nan,640624.0,1e-06,595423
1084,597023,170.07817812916255,nan,1373611.25,1e-06,597023
1085,597300,1.4448852504301346,nan,1479411.75,1e-06,597300
1086,597372,-6.911702270226398,nan,1160277.0,1e-06,597372
1087,597522,14.282307845269838,nan,2957157.5,1e-06,597522
1088,597567,-2.7719388448263604,nan,3169877.0,1e-06,597567
1089,597637,0.9484403598729862,nan,1393150.0,1e-06,597637
1090,597700,-0.5167170899530369,nan,4299976.0,1e-06,597700
1091,597995,-0.15267848758776026,nan,2435932.25,1e-06,597995
1092,598034,-11.541511616892137,nan,3714268.0,1e-06,598034
1093,598095,-9.80370706413988,nan,1344093.5,1e-06,598095
1094,598290,9.648489543251415,nan,2702099.75,1e-06,598290
1095,598405,3.6246712590324783,nan,1466163.25,1e-06,598405
1096,598453,-2.902447169054665,nan,1992676.5,1e-06,598453
1097,598544,3.2574735946564743,nan,3295582.0,1e-06,598544
1098,600144,390.7871816993533,nan,5059096.0,1e-06,600144
1099,600232,-10.873105563902271,nan,2634496.5,1e-06,600232
1100,601521,297.5527687052217,nan,7512714.0,1e-06,601521
1101,601569,-9.076055234795106,nan,7886480.0,1e-06,601569
1102,601614,-1.8949103463454513,nan,4647348.5,1e-06,601614
1103,602477,187.6456350347552,nan,5738753.5,1e-06,602477
1104,602518,-10.603237301386182,nan,9069172.0,1e-06,602518
1105,602615,10.193861722811295,nan,1748013.0,1e-06,602615
1106,602672,0.4018894353726985,nan,4719642.0,1e-06,602672
1107,602714,-2.379624417906606,nan,6620760.0,1e-06,602714
1108,602755,-3.5274143383499865,nan,4874486.5,1e-06,602755
1109,602803,-1.498675354060822,nan,2683110.0,1e-06,602803
1110,602845,-2.411290310983585,nan,7403716.0,1e-06,602845
1111,603006,4.576022069286749,nan,1436338.875,1e-06,603006
1112,603171,-5.67087041354754,nan,7675031.0,1e-06,603171
1113,603382,7.667769481000892,nan,5297231.5,1e-06,603382
1114,603479,1.9629964097878094,nan,3973618.75,1e-06,603479
1115,603586,-9.456724943986291,nan,4168855.0,1e-06,603586
1116,603710,-11.109844627026193,nan,8007669.0,1e-06,603710
1117,603843,-10.07857403902055,nan,4814072.0,1e-06,603843
1118,604083,-4.065943235894357,nan,4463396.5,1e-06,604083
1119,604168,0.5708768722829944,nan,2788106.5,1e-06,604168
1120,604314,-6.876822781997854,nan,5636898.0,1e-06,604314
1121,604400,-12.485700399805246,nan,5744933.0,1e-06,604400
1122,604516,-11.414177813168802,nan,7198126.0,1e-06,604516
1123,604556,-4.921832214601897,nan,5766252.5,1e-06,604556
1124,604603,-2.116260193564469,nan,4587399.0,1e-06,604603
1125,604654,-2.774947700553655,nan,4754214.0,1e-06,604654
1126,604698,-2.105172650952934,nan,6407210.0,1e-06,604698
1127,604757,0.023121534443617975,nan,1997764.125,1e-06,604757
1128,604799,-2.604265447266676,nan,5679785.0,1e-06,604799
1129,604842,-2.1581959008571934,nan,1639307.125,1e-06,604842
1130,604883,-3.064978749497371,nan,3871648.75,1e-06,604883
1131,604932,-1.6792991974786524,nan,2873409.0,1e-06,604932
1132,604974,-3.13395445301456,nan,2269320.25,1e-06,604974
1133,605015,-3.2919086059356166,nan,5919670.0,1e-06,605015
1134,605059,-2.2606914233586357,nan,5139462.0,1e-06,605059
1135,605099,-2.9168618983128436,nan,6666877.5,1e-06,605099
1136,605148,-1.6591876074985716,nan,1897611.125,1e-06,605148
1137,605200,-0.8969708287846601,nan,3066442.0,1e-06,605200
1138,605242,-2.4129121297473413,nan,6887126.5,1e-06,605242
1139,605285,-2.202026709021337,nan,5674917.0,1e-06,605285
1140,605328,-2.2698567017623086,nan,5883695.0,1e-06,605328
1141,605388,-0.08374569305323121,nan,3112005.0,1e-06,605388
1142,605503,12.428973042487042,nan,2260691.25,1e-06,605503
1143,605558,-9.17400219269409,nan,5516430.5,1e-06,605558
1144,605655,2.272784101224639,nan,4084247.5,1e-06,605655
1145,605764,6.725948361198931,nan,4000496.5,1e-06,605764
1146,605827,-7.380704393272466,nan,5106099.5,1e-06,605827
1147,606704,189.58801626361165,nan,2663147.0,1e-06,606704
1148,606861,-3.55171755558583,nan,1483411.75,1e-06,606861
1149,606918,-5.527255979285236,nan,6629665.0,1e-06,606918
1150,607035,-4.473453575785242,nan,6003769.5,1e-06,607035
1151,607087,-10.68514977212703,nan,6349741.0,1e-06,607087
1152,607666,115.93335156675785,nan,979098.375,1e-06,607666
1153,607773,-1.416987281962676,nan,1561736.5,1e-06,607773
1154,607826,-1.3481275380626698,nan,2486147.75,1e-06,607826
1155,607916,-3.699959443221358,nan,4768177.5,1e-06,607916
1156,608027,-4.215840103834384,nan,3732512.5,1e-06,608027
1157,608090,-5.743328469821784,nan,3039482.75,1e-06,608090
1158,608184,-4.349955441281436,nan,5231687.0,1e-06,608184
1159,608261,-5.5806436157183095,nan,2217411.5,1e-06,608261
1160,608332,-5.139857411073858,nan,2270403.0,1e-06,608332
1161,608416,-5.803611944347576,nan,3468493.0,1e-06,608416
1162,608495,-6.780713987994632,nan,4037979.0,1e-06,608495
1163,608573,-5.683612751188976,nan,3797614.0,1e-06,608573
1164,608638,-9.287439831913858,nan,3623153.5,1e-06,608638
1165,608703,-4.64384309226917,nan,805102.3125,1e-06,608703
1166,608781,-8.635704183508338,nan,3109563.0,1e-06,608781
1167,608850,-3.8183997161677423,nan,2468806.5,1e-06,608850
1168,608946,2.69235754326084,nan,3074561.5,1e-06,608946
1169,608993,-10.959054505543213,nan,4521417.5,1e-06,608993
1170,609047,-7.361381060462145,nan,5806785.0,1e-06,609047
1171,609093,-7.263666595744806,nan,2617838.5,1e-06,609093
1172,609192,-2.3981101477110958,nan,4271612.0,1e-06,609192
1173,609234,-10.588207139816044,nan,953685.5,1e-06,609234
1174,609305,-3.146555386349955,nan,3293935.5,1e-06,609305
1175,609367,-0.2764575043613764,nan,2146479.25,1e-06,609367
1176,609430,-3.237183820894355,nan,5383444.0,1e-06,609430
1177,609498,-2.6007491339253725,nan,1092204.375,1e-06,609498
1178,609556,-3.80412821947466,nan,4111272.5,1e-06,609556
1179,609627,-5.081669044360758,nan,2701472.0,1e-06,609627
1180,609755,-2.956553794513625,nan,4629857.0,1e-06,609755
1181,609872,5.345521880521485,nan,2223731.25,1e-06,609872
1182,609914,-12.800029235249914,nan,3454926.5,1e-06,609914
1183,609964,-10.521348227452913,nan,3466332.25,1e-06,609964
1184,610039,-1.806318969064014,nan,4129354.5,1e-06,610039
1185,610161,-0.21131386229287763,nan,3314854.5,1e-06,610161
1186,610242,-3.24304121006364,nan,1711855.125,1e-06,610242
1187,611842,365.3299189239852,nan,1152387.625,1e-06,611842
1188,611928,-1.338510549033936,nan,1869706.25,1e-06,611928
1189,612106,21.774377982211295,nan,1520558.75,1e-06,612106
1190,612204,-4.657810596354167,nan,890446.125,1e-06,612204
1191,612287,-7.662287469969616,nan,3158128.5,1e-06,612287
1192,613153,174.9596764019241,nan,3241124.75,1e-06,613153
1193,613372,-3.4677588772923187,nan,2984164.0,1e-06,613372
1194,613450,-9.07866655675228,nan,3113886.0,1e-06,613450
1195,615050,372.8988589624713,nan,2030080.875,1e-06,615050
1196,615102,-5.990258621906255,nan,1966106.5,1e-06,615102
1197,615187,-5.058184506562185,nan,2811260.0,1e-06,615187
1198,615241,-3.8324616892489054,nan,2417305.25,1e-06,615241
1199,615287,-5.914008127663197,nan,2143385.0,1e-06,615287
1200,616887,355.22325877393644,nan,1533114.375,1e-06,616887
1201,616945,-0.10590070382384376,nan,1657024.75,1e-06,616945
1202,618545,367.6489449865424,nan,2154499.0,1e-06,618545
1203,618604,-4.2187911348823,nan,1967697.25,1e-06,618604
1204,618650,-9.410123856247235,nan,1278486.125,1e-06,618650
1205,618789,-4.094073782970164,nan,2107574.5,1e-06,618789
1206,618879,3.66747069568496,nan,1708810.75,1e-06,618879
1207,620479,364.6114709031957,nan,1417269.75,1e-06,620479
1208,622079,380.0667963238764,nan,1127852.0,1e-06,622079
1209,623679,373.7141946130661,nan,1125021.75,1e-06,623679
1210,625279,380.80701684241046,nan,620052.875,1e-06,625279
1211,625464,-3.832785396794061,nan,865453.0,1e-06,625464
1212,627064,310.88467185556124,nan,971857.5,1e-06,627064
1213,628664,377.06459723010056,nan,840557.625,1e-06,628664
1214,630264,373.6614422084412,nan,299151.71875,1e-06,630264
1215,631864,376.984022780088,nan,672962.875,1e-06,631864
1216,633464,372.66154206306175,nan,286684.125,1e-06,633464
1217,633541,0.24165230143057137,nan,454271.125,1e-06,633541
1218,633629,-2.4475650599890137,nan,492106.1875,1e-06,633629
1219,633690,-5.049996077980851,nan,488790.6875,1e-06,633690
1220,635290,370.9128576184903,nan,394220.09375,1e-06,635290
1221,636890,374.32601878969683,nan,422700.3125,1e-06,636890
1222,638490,374.95179368835466,nan,357511.625,1e-06,638490
1223,640090,376.01344514989296,nan,269484.03125,1e-06,640090
1224,640133,-1.5815319817956013,nan,348474.375,1e-06,640133
1225,640379,19.42459310686983,nan,233606.15625,1e-06,640379
1226,641979,369.0876110345708,nan,226139.78125,1e-06,641979
1227,642073,8.333078197805088,nan,134788.234375,1e-06,642073
1228,642114,-3.0927148489666063,nan,166070.703125,1e-06,642114
1229,643714,377.86088125591186,nan,187889.34375,1e-06,643714
1230,643792,4.916858240100858,nan,128328.859375,1e-06,643792
1231,645392,364.08360286873193,nan,171877.328125,1e-06,645392
1232,646992,368.40099456966556,nan,116724.390625,1e-06,646992
1233,648592,372.34356662023646,nan,139924.125,1e-06,648592
1234,650192,370.7463944094039,nan,72805.75,1e-06,650192
1235,651792,370.315212172634,nan,136630.0,1e-06,651792
1236,653392,367.38440474833976,nan,89405.8671875,1e-06,653392
1237,654992,366.62017402577385,nan,78396.546875,1e-06,654992
1238,655063,4.1914872301827355,nan,101689.078125,1e-06,655063
1239,656663,371.2568018086792,nan,90659.296875,1e-06,656663
1240,656709,-2.387817412911435,nan,75469.75,1e-06,656709
1241,656760,-3.3830349876747814,nan,90949.0625,1e-06,656760
1242,656805,-2.393011938656982,nan,83313.578125,1e-06,656805
1243,658405,362.32016212679133,nan,76336.6171875,1e-06,658405
1244,658458,0.362092747071463,nan,51936.66796875,1e-06,658458
1245,660058,375.66977768913364,nan,68089.1015625,1e-06,660058
1246,660111,0.5719353576365549,nan,80303.953125,1e-06,660111
1247,661711,371.95127650158304,nan,52007.23046875,1e-06,661711
1248,663311,367.2918836571776,nan,53926.11328125,1e-06,663311
1249,664911,369.3800021475969,nan,59542.35546875,1e-06,664911
1250,666511,370.8200059145048,nan,58112.5546875,1e-06,666511
1251,668111,365.8520455796807,nan,36458.0078125,1e-06,668111
1252,669711,367.3518703687118,nan,38972.49609375,1e-06,669711
1253,669765,0.07565025852262508,nan,57508.9375,1e-06,669765
1254,671365,368.21687015432207,nan,41364.84375,1e-06,671365
1255,671440,5.512853822321109,nan,58365.81640625,1e-06,671440
1256,671572,-6.175637026093218,nan,52054.80859375,1e-06,671572
1257,673172,363.97488691491736,nan,59457.7265625,1e-06,673172
1258,674772,374.21383158440705,nan,34254.21875,1e-06,674772
1259,674832,2.583765591576217,nan,38760.0234375,1e-06,674832
1260,676432,373.2112292035075,nan,40720.0546875,1e-06,676432
1261,676476,-2.0467132631806226,nan,43905.078125,1e-06,676476
1262,678076,357.5577694429563,nan,31743.3984375,1e-06,678076
1263,678116,-2.7606497645646506,nan,23031.177734375,1e-06,678116
1264,678174,-4.045878619827431,nan,47282.6171875,1e-06,678174
1265,679774,342.5408239595193,nan,49348.78125,1e-06,679774
1266,679818,-1.6609844638356925,nan,30433.146484375,1e-06,679818
1267,679859,-4.386615839113763,nan,26842.03125,1e-06,679859
1268,681459,380.12977691160444,nan,39594.57421875,1e-06,681459
1269,681505,-1.1377909500245451,nan,30005.208984375,1e-06,681505
1270,681546,-3.5418312604879603,nan,32120.755859375,1e-06,681546
1271,683146,364.6356314381341,nan,36898.4296875,1e-06,683146
1272,683193,-1.291448909015653,nan,39818.91015625,1e-06,683193
1273,683333,-5.311068253354972,nan,37406.0234375,1e-06,683333
1274,683391,-3.686060996917509,nan,34513.33203125,1e-06,683391
1275,684991,380.3802918115023,nan,33191.78515625,1e-06,684991
1276,685039,-0.942621602320763,nan,38477.46875,1e-06,685039
1277,685104,-1.5382399889891651,nan,20157.796875,1e-06,685104
1278,686704,371.7529487238066,nan,27733.46875,1e-06,686704
1279,686745,-3.4202041449111427,nan,30248.58203125,1e-06,686745
1280,688345,366.8822553850997,nan,25085.52734375,1e-06,688345
1281,688391,-1.356063323811977,nan,35904.9296875,1e-06,688391
1282,689991,377.4277112133931,nan,27610.564453125,1e-06,689991
1283,690039,-1.1418926413984813,nan,41921.515625,1e-06,690039
1284,691639,377.6671432844217,nan,27342.80859375,1e-06,691639
1285,691686,-1.9194029058000925,nan,33627.7109375,1e-06,691686
1286,693286,369.0687559130155,nan,30723.03515625,1e-06,693286
1287,693326,-2.948384253444961,nan,25891.5,1e-06,693326
1288,694926,372.05498760392993,nan,33522.5234375,1e-06,694926
1289,694979,0.29449721007307517,nan,46184.6875,1e-06,694979
1290,695019,-4.946695328092615,nan,43016.8359375,1e-06,695019
1291,696619,367.0036293521537,nan,17826.66015625,1e-06,696619
